OID,QSDWDM,MEAN_TKXS,MEAN_GDPDJ,MEAN_Shape,MEAN_Sha_1,MEAN_area_,FIRST_Town,SUM_TBDLMJ,Shape_Leng,Shape_Area
-1,6205221002100000000,0.130833333333333,3.583333333333333,0.009011611656922,0.000003662568090,0.000246964433095,620522100,377229.059999999997672,0.094042511833217,0.000043950816531
-1,6205221002110000000,0.145833333333333,3.500000000000000,0.009147577108868,0.000002837241800,0.000213350583449,620522100,293372.949999999895226,0.095461096818617,0.000034046901899
-1,6205221002120000000,0.130000000000000,3.000000000000000,0.013429113143045,0.000003579231838,0.000226727073354,620522100,60995.239999999997963,0.025783984468703,0.000007158463673
-1,6205221002130000000,0.111785714285714,3.464285714285714,0.008212431279660,0.000002205792615,0.000189996689342,620522100,544790.000000000000000,0.167211078386022,0.000061762193380
-1,6205221002140000000,0.120000000000000,4.000000000000000,0.021439991113645,0.000009886098492,0.000397065294596,620522100,175975.679999999993015,0.035652677657078,0.000019772196613
-1,6205221002150000000,0.096666666666667,2.666666666666667,0.006925344802653,0.000001218108623,0.000148982115801,620522100,29399.520000000000437,0.020776032696825,0.000003654326183
-1,6205221002160000000,0.125490196078431,3.647058823529412,0.010035488520900,0.000003169051979,0.000200681959721,620522100,1434367.260000000009313,0.427198942412845,0.000161621651520
-1,6205221002170000000,0.146111111111111,3.722222222222222,0.012935083930958,0.000005543137670,0.000196832539348,620522100,1730213.400000000139698,0.339563246013893,0.000199552958855
-1,6205221002180000000,0.113142857142857,3.328571428571429,0.011415842249199,0.000003751381490,0.000239553600352,620522100,2341701.679999999701977,0.664226621816773,0.000260680370628
-1,6205221002190000000,0.174615384615385,4.307692307692307,0.014676512631459,0.000005131311832,0.000197905147620,620522100,554631.400000000023283,0.177925619413427,0.000066707053444
-1,6205221002200000000,0.156666666666667,4.000000000000000,0.018463350289158,0.000007058398545,0.000277321591130,620522100,552357.839999999967404,0.121414517578488,0.000059694309705
-1,6205221002210000000,0.146666666666667,4.333333333333333,0.019661272925317,0.000009099765538,0.000344107259163,620522100,472031.999999999941792,0.097027285031925,0.000052221671212
-1,6205221002220000000,0.117142857142857,3.714285714285714,0.018286884399011,0.000005950530008,0.000270421172862,620522100,2230102.039999999571592,0.461405014759657,0.000249922258407
-1,6205221002230000000,0.139285714285714,4.071428571428571,0.022078674691785,0.000010939446435,0.000432295996362,620522100,1342024.750000000000000,0.302637256942851,0.000153152252984
-1,6205221002240000000,0.113333333333333,3.250000000000000,0.022692937712231,0.000017919588361,0.000530022380943,620522100,1892313.380000000121072,0.247758830553606,0.000215035058818
-1,6205221002250000000,0.135555555555556,4.000000000000000,0.029666212822647,0.000019072804558,0.000491132019739,620522100,1513174.920000000158325,0.210808305150102,0.000171655241728
-1,6205221002260000000,0.113529411764706,3.588235294117647,0.015327257475114,0.000005931953006,0.000283639160455,620522100,892705.010000000009313,0.224588307638848,0.000100843204214
-1,6205221002270000000,0.108125000000000,2.875000000000000,0.015657818452650,0.000008776966591,0.000412674793146,620522100,1264492.800000000046566,0.214401569824605,0.000140431463968
-1,6205221002280000000,0.115000000000000,3.375000000000000,0.026253915749038,0.000019526308276,0.000470341252643,620522100,1409584.660000000149012,0.205134608190765,0.000156210467392
-1,6205221010010000000,0.134545454545455,3.636363636363636,0.012746755954865,0.000004638019226,0.000276751113745,620522101,447834.260000000009313,0.039411436089173,0.000000572559944
-1,6205221012010000000,0.113703703703704,3.000000000000000,0.009368928335466,0.000004493846149,0.000279552018109,620522101,1024938.340000000433065,0.194762267286587,0.000119770604495
-1,6205221012020000000,0.157142857142857,3.857142857142857,0.018119661106364,0.000010593132615,0.000424234048844,620522101,620611.289999999920838,0.092502758406816,0.000073169957841
-1,6205221012030000000,0.113750000000000,3.291666666666667,0.012564343638302,0.000007137970929,0.000339426938081,620522101,1460319.070000000065193,0.233793082160415,0.000168166236829
-1,6205221012040000000,0.140000000000000,3.928571428571428,0.014969186394913,0.000005745527430,0.000314003137752,620522101,1339093.030000000027940,0.252395903775064,0.000160705918413
-1,6205221012050000000,0.107777777777778,3.000000000000000,0.013062123240496,0.000011945255756,0.000454269864173,620522101,946056.200000000069849,0.060388829998248,0.000104543982975
-1,6205221012060000000,0.101818181818182,3.181818181818182,0.017523912497208,0.000010669679479,0.000486516064581,620522101,1032485.260000000009313,0.115925367259158,0.000117366473662
-1,6205221012070000000,0.126136363636364,3.522727272727273,0.014231087057127,0.000007750614726,0.000355103175577,620522101,2957193.359999999403954,0.462180116664064,0.000341027048216
-1,6205221012080000000,0.123428571428571,3.171428571428571,0.019611660526503,0.000010977853299,0.000421015141995,620522101,3333315.610000000335276,0.487222451192286,0.000360407432594
-1,6205221012090000000,0.128333333333333,4.000000000000000,0.034339716704650,0.000030168776914,0.000746227679732,620522101,1588822.169999999925494,0.138471441945660,0.000174739579730
-1,6205221012100000000,0.139130434782609,3.652173913043478,0.016570312740145,0.000008840516641,0.000377731109098,620522101,1733108.710000000195578,0.235169865560121,0.000203331886250
-1,6205221012110000000,0.150952380952381,4.000000000000000,0.021772029643708,0.000010071991665,0.000385244495488,620522101,1810328.119999999878928,0.376720574382084,0.000211511824754
-1,6205221012120000000,0.130312500000000,3.812500000000000,0.013378444324093,0.000005217042501,0.000295956647139,620522101,1434653.650000000139698,0.256158662966816,0.000166945361857
-1,6205221012130000000,0.159166666666667,4.083333333333333,0.024529527127670,0.000012422655626,0.000328416268056,620522101,1265527.729999999981374,0.259310015913374,0.000149071865358
-1,6205221012140000000,0.126842105263158,3.789473684210526,0.030611949146836,0.000016653184208,0.000354144963313,620522101,2777542.649999999906868,0.482317378821896,0.000316410502099
-1,6205221012150000000,0.131395348837209,3.744186046511628,0.016597358366200,0.000008005035734,0.000322295556816,620522101,2996379.149999999441206,0.442782105898587,0.000344216533816
-1,6205221012160000000,0.122608695652174,3.826086956521739,0.021345037260537,0.000010192947832,0.000317621359109,620522101,2047854.260000000009313,0.311835118360636,0.000234437798740
-1,6205221012170000000,0.135384615384615,4.000000000000000,0.024014427044328,0.000011428357802,0.000397212445090,620522101,1293300.799999999813735,0.252674010925039,0.000148568652206
-1,6205221012180000000,0.141153846153846,4.076923076923077,0.021177189126137,0.000011370962261,0.000397793184752,620522101,2554491.030000000726432,0.337079179559274,0.000295645020271
-1,6205221012190000000,0.150000000000000,3.857142857142857,0.045492440754578,0.000026557757313,0.000364485487933,620522101,3126422.750000000000000,0.565515872848444,0.000371808603907
-1,6205221012200000000,0.138125000000000,3.562500000000000,0.024092096292762,0.000011854729252,0.000367863269998,620522101,1648349.170000000391155,0.295833788931550,0.000189675667604
-1,6205221012210000000,0.116190476190476,3.571428571428572,0.026694741657255,0.000017329026248,0.000508356065689,620522101,3206610.609999999403954,0.351725450872568,0.000363909550516
-1,6205221012220000000,0.135238095238095,3.904761904761905,0.027544578863020,0.000018766206546,0.000460646870682,620522101,3443319.169999999459833,0.463153564262471,0.000394090334613
-1,6205221012230000000,0.143333333333333,3.958333333333333,0.023652159059113,0.000015725057403,0.000460337571312,620522101,3243605.710000000428408,0.341140340686717,0.000360575517400
-1,6205221012240000000,0.130909090909091,3.757575757575758,0.022860384101264,0.000011420468333,0.000366350051180,620522101,3205864.879999999422580,0.475249612449799,0.000376875454739
-1,6205221012250000000,0.141000000000000,3.750000000000000,0.022909654275670,0.000015329618200,0.000427101433381,620522101,2625698.250000000465661,0.222089012607807,0.000303305652352
-1,6205221012260000000,0.140666666666667,3.666666666666667,0.020254677540763,0.000012670166897,0.000337034198867,620522101,1618546.939999999711290,0.186665656867862,0.000187125518459
-1,6205221012270000000,0.120000000000000,4.000000000000000,0.022909114218600,0.000002550061904,0.000111312112718,620522101,17068.369999999998981,0.022909115219798,0.000002550061627
-1,6205221022010000000,0.182857142857143,4.428571428571429,0.011368386685956,0.000003719103337,0.000201094201187,620522102,210881.650000000023283,0.079578708932972,0.000026033722716
-1,6205221022020000000,0.192500000000000,4.750000000000000,0.006238642488435,0.000001659673837,0.000241310020215,620522102,54188.080000000001746,0.024954567138066,0.000006638695005
-1,6205221022030000000,0.164545454545455,3.909090909090909,0.010832026274348,0.000002269590519,0.000167139143122,620522102,211053.519999999989523,0.119152293064880,0.000024965495510
-1,6205221022040000000,0.125714285714286,3.142857142857143,0.009211883966909,0.000002567597971,0.000206890822947,620522102,162820.779999999998836,0.063406803434573,0.000017973185404
-1,6205221022050000000,0.125294117647059,3.470588235294118,0.008554901300228,0.000002793872680,0.000229119717687,620522102,412783.059999999997672,0.136399847791227,0.000047495835838
-1,6205221022060000000,0.081176470588235,2.470588235294118,0.007612275631267,0.000002089729060,0.000228697209535,620522102,319524.539999999920838,0.106608709864962,0.000035525395531
-1,6205221022070000000,0.117333333333333,3.466666666666667,0.007378926221515,0.000002084654430,0.000186797501661,620522102,275797.530000000027940,0.103553253532889,0.000031269814460
-1,6205221022080000000,0.140000000000000,3.666666666666667,0.009235294348853,0.000002193362904,0.000251619014198,620522102,57285.409999999996217,0.027705885061004,0.000006580088276
-1,6205221022090000000,0.114444444444444,3.666666666666667,0.004506686481957,0.000000694095311,0.000145665381202,620522102,55068.380000000004657,0.040560177956718,0.000006246856358
-1,6205221022100000000,0.105000000000000,3.450000000000000,0.009070540197633,0.000001972922988,0.000184030595694,620522102,355972.149999999965075,0.178357218513421,0.000039458460869
-1,6205221022110000000,0.060000000000000,2.500000000000000,0.014956427510265,0.000007350747665,0.000336026849645,620522102,148113.039999999979045,0.029912856326689,0.000014701495694
-1,6205221022120000000,0.048000000000000,1.800000000000000,0.007009186084348,0.000002028724115,0.000192497186426,620522102,92954.149999999994179,0.035045925848921,0.000010143621333
-1,6205221022130000000,0.121000000000000,3.700000000000000,0.017983650145069,0.000005582579297,0.000285219765107,620522102,495115.330000000016298,0.157111215882425,0.000055825793979
-1,6205221022140000000,0.105227272727273,3.386363636363636,0.011512068358177,0.000002542764187,0.000174989305620,620522102,1009051.689999999827705,0.472615396817872,0.000111881627633
-1,6205221022150000000,0.099250000000000,3.500000000000000,0.015517869880884,0.000004122552033,0.000206576081123,620522102,1328486.879999999888241,0.461140621686774,0.000164902077681
-1,6205221022160000000,0.130434782608696,3.913043478260870,0.010031848148315,0.000002431852633,0.000199168673528,620522102,487231.790000000037253,0.200173891989614,0.000055932612277
-1,6205221022170000000,0.104102564102564,3.384615384615385,0.005605444251540,0.000000749502495,0.000118510339394,620522102,262980.310000000055879,0.215376256375292,0.000029230596576
-1,6205221022180000000,0.117142857142857,3.642857142857143,0.006637761156709,0.000001237971533,0.000155955762551,620522102,301366.349999999976717,0.167800305404460,0.000034663201761
-1,6205221022190000000,0.100408163265306,3.346938775510204,0.007409384202202,0.000001196308136,0.000137470251787,620522102,522599.630000000004657,0.315446476840648,0.000058619098485
-1,6205221022200000000,0.130869565217391,4.000000000000000,0.010442181605756,0.000003366800642,0.000176044633602,620522102,683891.809999999939464,0.185472834364210,0.000077436413446
-1,6205221022210000000,0.102857142857143,3.500000000000000,0.011401655720659,0.000004330954854,0.000182637671208,620522102,576752.909999999916181,0.127183450324005,0.000060633369766
-1,6205221022220000000,0.144444444444444,4.166666666666667,0.018619478759834,0.000009515673142,0.000320136659834,620522102,1477268.729999999981374,0.253826014261913,0.000171282116892
-1,6205221022230000000,0.120000000000000,4.000000000000000,0.006554177082440,0.000001429112811,0.000218046108998,620522102,12754.469999999999345,0.006554178095877,0.000001429113199
-1,6205221022240000000,0.116000000000000,3.700000000000000,0.029197004153486,0.000014660141289,0.000427690740937,620522102,1288997.889999999897555,0.205100906411247,0.000146601410500
-1,6205221022250000000,0.120000000000000,3.791666666666667,0.017582589945427,0.000007521724704,0.000348891285538,620522102,1588619.389999999664724,0.231377513031841,0.000180521391512
-1,6205221022260000000,0.125200000000000,3.800000000000000,0.022219396673040,0.000011190154582,0.000377546718421,620522102,2467820.440000000875443,0.291963037244741,0.000279753871660
-1,6205221022270000000,0.098181818181818,3.272727272727273,0.015957130789497,0.000008322819892,0.000302038329915,620522102,836798.520000000018626,0.172716894010695,0.000091551021225
-1,6205221022280000000,0.117073170731707,3.707317073170732,0.012460000620538,0.000005044096625,0.000280979457543,620522102,1843064.399999999674037,0.364902587306295,0.000206807961520
-1,6205221022290000000,0.118125000000000,3.750000000000000,0.023561225687887,0.000008692159837,0.000250490806019,620522102,1228990.050000000046566,0.294400787187868,0.000139074556761
-1,6205221022300000000,0.125294117647059,3.647058823529412,0.014000437116009,0.000007101134694,0.000222439843627,620522102,1027504.119999999995343,0.157227098515731,0.000120719291596
-1,6205221032010000000,0.104716981132075,3.094339622641510,0.012796653361722,0.000005479714229,0.000291479388234,620522103,2634244.729999999981374,0.405152914679449,0.000289681540635
-1,6205221032020000000,0.096363636363636,2.681818181818182,0.011134111006514,0.000004692569053,0.000306238408626,620522103,1853099.039999999338761,0.271570606564099,0.000206015168227
-1,6205221032030000000,0.125000000000000,3.295454545454545,0.011654565897490,0.000004351990762,0.000243969608758,620522103,1710314.119999999878928,0.181315673384046,0.000191487593532
-1,6205221032040000000,0.119107142857143,3.232142857142857,0.013276707188336,0.000004775218034,0.000268843643222,620522103,2340353.239999999292195,0.306290652723335,0.000266858472624
-1,6205221032050000000,0.130810810810811,3.608108108108108,0.012265638714974,0.000004166624150,0.000271623555916,620522103,2655156.400000001303852,0.328966900866348,0.000296702097212
-1,6205221032060000000,0.128600000000000,3.600000000000000,0.013808019218464,0.000004788632653,0.000268123791183,620522103,2063159.309999999590218,0.278481758887222,0.000239431633389
-1,6205221032070000000,0.132857142857143,3.666666666666667,0.017109934644680,0.000009714107485,0.000422688293463,620522103,1760695.940000000176951,0.200243357171310,0.000203822042850
-1,6205221032080000000,0.118974358974359,3.461538461538462,0.014807100521643,0.000008024227427,0.000429549010076,620522103,2771640.360000000335276,0.269394586774769,0.000311712203665
-1,6205221032090000000,0.137000000000000,3.525000000000000,0.020701953971436,0.000012494346144,0.000408381864922,620522103,4236403.000000000000000,0.480942331930760,0.000492120221026
-1,6205221032100000000,0.147000000000000,3.840000000000000,0.015416064710593,0.000008402520510,0.000368525356039,620522103,3577377.080000000074506,0.421023987808975,0.000406950016176
-1,6205221032110000000,0.129500000000000,3.550000000000000,0.018750786284461,0.000010517328209,0.000377981196163,620522103,1855314.170000000158325,0.255306116801667,0.000210346565566
-1,6205221032120000000,0.119696969696970,3.121212121212121,0.021311606395306,0.000010735179194,0.000423017439674,620522103,2996113.139999999664724,0.427485169141861,0.000354260911927
-1,6205221032130000000,0.048032786885246,2.081967213114754,0.009858758495519,0.000004287844730,0.000311317035574,620522103,2222876.719999999739230,0.336201143325238,0.000261558525566
-1,6205221032140000000,0.040434782608696,2.521739130434783,0.008430378303681,0.000002434684989,0.000244467700475,620522103,355289.979999999981374,0.125086654301397,0.000055997753790
-1,6205221032150000000,0.049375000000000,1.875000000000000,0.010349536735800,0.000002976592907,0.000246785528623,620522103,425363.929999999993015,0.070273837138566,0.000047625486790
-1,6205221032160000000,0.141500000000000,3.550000000000000,0.021634008317969,0.000015558959246,0.000435826142202,620522103,2647062.940000000409782,0.283515717303169,0.000311179184732
-1,6205221032170000000,0.140714285714286,3.428571428571428,0.020717372026154,0.000013484182332,0.000432901363642,620522103,1604172.050000000046566,0.206608492461071,0.000188778552601
-1,6205221032180000000,0.106521739130435,2.913043478260870,0.015581531790120,0.000007418854215,0.000370573712917,620522103,2873455.370000000111759,0.359670923790979,0.000341267294133
-1,6205221032190000000,0.110434782608696,3.217391304347826,0.017060368270675,0.000008831228051,0.000396662513883,620522103,1823775.320000000065193,0.226903883470195,0.000203118044486
-1,6205221032200000000,0.107037037037037,3.370370370370370,0.018253857925984,0.000009183573450,0.000392987898982,620522103,2228202.160000000614673,0.319389230037945,0.000242822779446
-1,6205221032210000000,0.113214285714286,3.464285714285714,0.019228352272645,0.000011418157141,0.000440585889741,620522103,2831167.919999999459833,0.355311662186576,0.000313438235933
-1,6205221032220000000,0.138048780487805,3.731707317073171,0.014881006228396,0.000005786561280,0.000283224563823,620522103,2037074.969999999739230,0.248951569859136,0.000237249011758
-1,6205221042010000000,0.135154639175258,3.721649484536083,0.013748475618797,0.000003659094089,0.000198467879885,620522104,3073132.199999999720603,0.869357091070406,0.000354932124562
-1,6205221042020000000,0.141851851851852,3.814814814814815,0.006833223222286,0.000001858125046,0.000191998365825,620522104,429094.539999999979045,0.180275858189408,0.000050169376076
-1,6205221042030000000,0.134482758620690,3.620689655172414,0.014894507387398,0.000006465789222,0.000231321724443,620522104,1632708.750000000000000,0.394456245550160,0.000187507888799
-1,6205221042040000000,0.133125000000000,3.625000000000000,0.024057659152186,0.000015065953645,0.000319360626216,620522104,2107776.109999999869615,0.298550759896269,0.000241055260064
-1,6205221042050000000,0.140000000000000,4.111111111111111,0.057829218070807,0.000048416356757,0.000684986659043,620522104,3845355.879999999888241,0.379132093090894,0.000435747208584
-1,6205221042060000000,0.152121212121212,4.212121212121212,0.019232441198565,0.000005420849752,0.000233421375567,620522104,1529586.810000000055879,0.488512266929581,0.000178888038878
-1,6205221042070000000,0.149622641509434,3.905660377358490,0.011464454244761,0.000003114595712,0.000185922157655,620522104,1409977.260000000009313,0.444534845120081,0.000165073571794
-1,6205221042080000000,0.155238095238095,4.023809523809524,0.013657829847006,0.000004241593916,0.000237816116703,620522104,1520569.389999999897555,0.451841280576556,0.000178146943944
-1,6205221042090000000,0.142000000000000,3.900000000000000,0.009998536320135,0.000002047998041,0.000175367818653,620522104,177243.750000000000000,0.062942525773176,0.000020479979708
-1,6205221042100000000,0.145909090909091,3.818181818181818,0.011751738346153,0.000003914111802,0.000269218485772,620522104,732689.690000000176951,0.249666486489760,0.000086110459377
-1,6205221042110000000,0.148800000000000,3.960000000000000,0.016020801325852,0.000005019153360,0.000198915246678,620522104,1096438.490000000223517,0.344744131919435,0.000125478833745
-1,6205221042120000000,0.148333333333333,4.000000000000000,0.020372187329296,0.000007364730954,0.000229192851551,620522104,776284.730000000097789,0.168384108894063,0.000088376771676
-1,6205221042130000000,0.128571428571429,3.642857142857143,0.012321860641467,0.000003188596992,0.000188275987958,620522104,783533.219999999972060,0.296672929501222,0.000089280717085
-1,6205221042140000000,0.129375000000000,3.500000000000000,0.013383006905781,0.000004426610534,0.000274579868530,620522104,619454.390000000013970,0.162052617383810,0.000070825768339
-1,6205221042150000000,0.149285714285714,4.000000000000000,0.021286504685270,0.000009710936337,0.000312593505133,620522104,2351681.540000000502914,0.349645056989858,0.000271906217242
-1,6205221042160000000,0.137142857142857,3.714285714285714,0.053644565379199,0.000038977367556,0.000445526225109,620522104,2394736.000000000000000,0.304153244828648,0.000272841574900
-1,6205221042170000000,0.147500000000000,3.950000000000000,0.019499883262390,0.000009511589969,0.000374872176007,620522104,1639373.249999999767169,0.274982014038761,0.000190231800401
-1,6205221042180000000,0.144255319148936,3.744680851063830,0.016165908819609,0.000004579672369,0.000246375191836,620522104,1861152.889999999664724,0.498899953000595,0.000215244603151
-1,6205221042190000000,0.145600000000000,3.840000000000000,0.036463559044956,0.000027731200750,0.000408049962085,620522104,5934562.230000000447035,0.545770986614994,0.000678787103564
-1,6205221042200000000,0.151600000000000,4.080000000000000,0.026775390619353,0.000011537054439,0.000335997824452,620522104,2505078.240000000223517,0.481506712707302,0.000288274891314
-1,6205221042210000000,0.157058823529412,4.058823529411764,0.030365199644893,0.000014030834673,0.000319610579568,620522104,1976124.639999999431893,0.382377786065263,0.000236562967040
-1,6205221042220000000,0.155625000000000,4.250000000000000,0.014610612680870,0.000006658980155,0.000361064078815,620522104,1816909.939999999944121,0.311360299963016,0.000211633451448
-1,6205221042230000000,0.146000000000000,4.100000000000000,0.016068610963988,0.000007179991050,0.000307574365854,620522104,1806232.370000000344589,0.300584721968102,0.000203312619080
-1,6205221042240000000,0.137000000000000,3.825000000000000,0.011137030431049,0.000004868662786,0.000273322364465,620522104,1655990.190000000176951,0.325325300541653,0.000194746511155
-1,6205221042250000000,0.140370370370370,3.851851851851852,0.021535313045271,0.000010468428746,0.000374504065689,620522104,2420991.889999999664724,0.427432679278081,0.000282647576836
